Incident ID,Incident Date,State,City Or County,Address,killed,injured,Operations,lat,lon,killed_injured
980192,4-Nov-17,Ohio,Youngstown,2810 Market St,0,4,N/A,41.07,-80.66,4
980060,4-Nov-17,California,Santa Monica,1515 Ocean Avenue,1,3,N/A,34.01,-118.5,4
979651,3-Nov-17,Minnesota,Minneapolis,10th Ave S and E 24th St,0,4,N/A,44.96,-93.26,4
980258,3-Nov-17,California,Gardena,E 163rd St and S Main St,0,4,N/A,33.88,-118.28,4
980004,3-Nov-17,New York,Buffalo,147 Roosevelt Ave,0,4,N/A,42.93,-78.81,4
980401,3-Nov-17,Louisiana,Lacombe,27600 block of Mirmar Street,1,4,N/A,30.31,-89.94,5
975600,29-Oct-17,Texas,Austin,5500 block of Ave F,1,3,N/A,30.32,-97.72,4
975817,28-Oct-17,Ohio,Toledo,1327 N Huron St,0,4,N/A,41.66,-83.52,4
974704,28-Oct-17,Virginia,Petersburg,N Sycamore St and Franklin,1,3,N/A,37.23,-77.4,4
974051,27-Oct-17,Kentucky,Louisville,1716 Prentice St,0,6,N/A,38.24,-85.78,6
974411,27-Oct-17,California,San Francisco,1100 block of Fillmore,0,4,N/A,37.78,-122.43,4
966895,23-Oct-17,California,Clearlake Oaks,13000 block of Anchor Village,2,3,N/A,39.02,-122.66,5
966153,22-Oct-17,Connecticut,Hartford,Wethersfield Avenue and Elliott Street,0,4,N/A,41.75,-72.67,4
966178,22-Oct-17,Alabama,Lanett,1606 19th St Sw,2,7,N/A,32.84,-85.24,9
965066,21-Oct-17,Florida,Tampa,400 block of E Nordica St,0,4,N/A,27.98,-82.46,4
965077,21-Oct-17,Florida,Jacksonville,164 E Eubanks St,0,4,N/A,30.48,-81.62,4
965756,21-Oct-17,Tennessee,Nashville,1277 12th Ave S,0,4,N/A,36.14,-86.79,4
965251,21-Oct-17,Pennsylvania,Chester,1200 block of W Carlas Ln,0,4,N/A,39.85,-75.38,4
962359,18-Oct-17,Maryland,Edgewood,2111 Emmorton Park Rd,3,3,N/A,39.45,-76.31,6
962155,17-Oct-17,New York,Brooklyn,181 Martense St,0,4,N/A,40.65,-73.95,4
962623,16-Oct-17,Mississippi,Meridian,5th Street,1,3,N/A,32.36,-88.71,4
960036,15-Oct-17,Texas,Houston,6233 Gulfton St,2,2,N/A,29.72,-95.49,4
959126,15-Oct-17,Arizona,Phoenix,107th Ave and Camelback Rd,1,3,N/A,33.51,-112.29,4
957980,12-Oct-17,California,Aliso Viejo,6 Asbury Ct,2,2,N/A,33.57,-117.74,4
957562,11-Oct-17,Ohio,Pedro,15497 SR 93,4,0,N/A,38.71,-82.64,4
956942,10-Oct-17,California,San Francisco,25th St and Treat Ave,0,4,N/A,37.75,-122.41,4
955268,9-Oct-17,Texas,Houston,3352 Old Spanish Trail,0,5,N/A,29.7,-95.37,5
954428,7-Oct-17,Arizona,Phoenix,87th Ave and Thomas Rd,0,4,N/A,33.48,-112.25,4
953156,6-Oct-17,Illinois,Chicago,8000 block of S Marshfield,0,5,N/A,41.75,-87.66,5
952720,5-Oct-17,Arizona,Casa Grande,400 block of W 13th Street,4,0,N/A,32.89,-111.76,4
952220,3-Oct-17,Florida,Miami,2051 NW 65th St,0,4,N/A,25.83,-80.23,4
945990,1-Oct-17,Kansas,Lawrence,1000 block of Massachusetts St,3,2,N/A,38.97,-95.24,5
946496,1-Oct-17,Nevada,Las Vegas,3950 Las Vegas Blvd S,59,441,N/A,36.09,-115.17,500
946138,30-Sep-17,Tennessee,Memphis,800 block of Kerr Avenue,1,3,N/A,35.11,-90.04,4
944448,28-Sep-17,Louisiana,New Orleans,2001 N Rocheblave St,1,3,N/A,29.98,-90.06,4
942628,26-Sep-17,Pennsylvania,Philadelphia,100 block of Pastorius St,1,3,N/A,40.04,-75.18,4
942522,26-Sep-17,Tennessee,Memphis,2531 Chelsea Ave,0,4,N/A,35.17,-89.97,4
942830,26-Sep-17,Maryland,Baltimore,3200 block of Lyndale Ave,2,2,N/A,39.32,-76.58,4
941144,24-Sep-17,Maryland,Baltimore,500 block of E. Patapsco Avenue,0,4,N/A,39.24,-76.6,4
940554,24-Sep-17,Tennessee,Antioch,3890 Pin Hook Rd,1,8,N/A,36.05,-86.58,9
940644,24-Sep-17,New York,Syracuse,1226 E Fayette St,0,4,N/A,43.05,-76.13,4
1974755,24-Sep-17,Pennsylvania,Philadelphia,3400 block of H St,0,4,N/A,40,-75.11,4
941257,24-Sep-17,New Jersey,Mays Landing,6000 block of Hoover Dr,1,3,N/A,39.45,-74.77,4
939834,23-Sep-17,California,Bakersfield,818 Real Rd,1,4,N/A,35.37,-119.04,5
940068,23-Sep-17,Illinois,Danville,Seminary St and Jackson St,0,5,N/A,40.13,-87.63,5
940142,23-Sep-17,Connecticut,Hartford,1164 Albany Ave,2,2,N/A,41.78,-72.7,4
939482,20-Sep-17,Indiana,Gary,4300 block of 23rd Ct,0,5,N/A,41.58,-87.39,5
936028,17-Sep-17,Michigan,Detroit,5000 block of Stanton Street,1,3,N/A,42.35,-83.09,4
935928,17-Sep-17,Virginia,Petersburg,300 Mistletoe St,1,4,N/A,37.22,-77.4,5
934036,16-Sep-17,South Carolina,Columbia,920 Lady Street,0,8,N/A,34,-81.04,8
933957,15-Sep-17,Illinois,Chicago,4700 block of S Fairfield Ave,4,0,N/A,41.81,-87.69,4
932526,13-Sep-17,Tennessee,Memphis,1000 block of Morehead St,1,5,N/A,35.17,-90.03,6
932181,13-Sep-17,Washington,Rockford,14626 S Jackson Rd,1,3,N/A,47.52,-117.2,4
932906,13-Sep-17,Pennsylvania,York,400 block of S Duke St,0,4,N/A,39.96,-76.72,4
932619,13-Sep-17,Pennsylvania,Philadelphia,3100 block of N 2nd St,0,4,N/A,40,-75.13,4
930569,10-Sep-17,Texas,Plano,1712 West Spring Creek Parkway,9,1,N/A,33.06,-96.73,10
930266,10-Sep-17,Louisiana,New Orleans,2101 N Claiborne Ave,1,3,N/A,29.97,-90.06,4
931139,9-Sep-17,Alabama,Selma,Kings Bend Road,0,4,N/A,32.4,-87.03,4
928380,6-Sep-17,Illinois,Chicago,2700 block of Madison,0,4,N/A,41.88,-87.69,4
927277,4-Sep-17,Illinois,Bellwood,1000 block of Bellwood Ave,0,4,N/A,41.87,-87.88,4
926766,3-Sep-17,California,Inglewood,10100 block of S Firmona Ave,2,3,N/A,33.94,-118.36,5
925809,2-Sep-17,Kentucky,Louisville,8008 Watterson Trl,0,4,N/A,38.18,-85.62,4
925436,2-Sep-17,Illinois,Chicago,8300 block of S Hermitage,1,3,N/A,41.74,-87.67,4
922184,28-Aug-17,New Mexico,Clovis,701 N Main St,2,4,N/A,34.41,-103.2,6
921733,27-Aug-17,California,Sacramento,7760 24th St,1,4,N/A,38.48,-121.48,5
921653,27-Aug-17,Indiana,Evansville,1127 Chestnut St,1,3,N/A,37.97,-87.56,4
921289,25-Aug-17,Florida,Gainesville,1600 NE 8th Ave,0,4,N/A,29.66,-82.3,4
920513,24-Aug-17,Missouri,Saint Louis,10400 block of Balmoral Dr,4,0,N/A,38.75,-90.2,4
918204,22-Aug-17,Illinois,Chicago,300 block of N Central Ave,0,4,N/A,41.89,-87.77,4
917793,21-Aug-17,New Jersey,Newark,Fabyan Place,0,4,N/A,40.72,-74.22,4
917820,21-Aug-17,North Carolina,Whitakers,980 Fishing Creek Rd,4,0,N/A,36.17,-77.83,4
918061,21-Aug-17,New Jersey,Newark,700 block of S 19th St,1,3,N/A,40.73,-74.21,4
917713,21-Aug-17,Maryland,Baltimore,Cottage Avenue and Park Heights Avenue,1,3,N/A,39.33,-76.66,4
917838,21-Aug-17,Tennessee,Memphis,262 Decatur St,0,4,N/A,35.15,-90.03,4
916808,20-Aug-17,New York,Brooklyn,100th St and Ave M,0,4,N/A,40.64,-73.89,4
916848,20-Aug-17,Illinois,Chicago,11901 S Loomis St,2,5,N/A,41.68,-87.66,7
916551,19-Aug-17,Ohio,Cleveland,11143 Superior Ave,1,4,N/A,41.52,-81.61,5
914819,16-Aug-17,New York,Wyandanch,Merritt Ave and 15th St,0,4,N/A,40.75,-73.36,4
913924,14-Aug-17,California,North Hollywood,Morrison St and Klump Ave,2,2,N/A,34.16,-118.38,4
912805,13-Aug-17,Pennsylvania,Philadelphia,39th St and Melon St,0,5,N/A,39.96,-75.2,5
912322,13-Aug-17,California,Sacramento,4000 Block of Martin Luther King Jr Blvd,0,4,N/A,38.54,-121.47,4
912375,13-Aug-17,Virginia,Suffolk,8700 block of Quay Rd,0,4,N/A,36.65,-76.84,4
912093,12-Aug-17,Missouri,Saint Louis,12310 Bellefontaine Rd,1,3,N/A,38.8,-90.21,4
909423,8-Aug-17,Illinois,Chicago,50 block of E 37th St,1,6,N/A,41.83,-87.62,7
907555,6-Aug-17,New York,Bronx,Wickham Ave,0,6,N/A,40.87,-73.84,6
907546,6-Aug-17,New York,Bronx,Unionport Rd,0,4,N/A,40.84,-73.86,4
907857,6-Aug-17,California,Oakland,1000 block of 106th Avenue,0,7,N/A,37.74,-122.17,7
907247,5-Aug-17,New Jersey,Lakewood,900 block of Brook Road,0,4,N/A,40.1,-74.19,4
907611,5-Aug-17,South Carolina,Allendale,300 block of Ellis St,1,3,N/A,33,-81.3,4
906568,5-Aug-17,Florida,Tallahassee,1939 W Tennessee St,1,3,N/A,30.45,-84.32,4
906509,4-Aug-17,Montana,Lodge Grass,200 block of North Helen Street,3,2,N/A,45.31,-107.37,5
906126,3-Aug-17,District of Columbia,Washington,3426 18th St NE,1,3,N/A,38.93,-76.98,4
904329,2-Aug-17,Maryland,Baltimore,900 block of N Broadway,0,4,N/A,39.3,-76.59,4
903853,1-Aug-17,Illinois,Chicago,800 block of N Monticello Ave,0,4,N/A,41.9,-87.72,4
904106,1-Aug-17,Washington,Toppenish,8000 Block of Lateral C Rd,0,6,N/A,46.36,-120.52,6
904026,1-Aug-17,California,Fresno,Mariposa St and A St,0,7,N/A,36.73,-119.8,7
903090,31-Jul-17,Illinois,Decatur,Jasper St and Main St,0,4,N/A,39.84,-88.94,4
902187,30-Jul-17,Texas,El Paso,1810 George Dieter Dr,1,3,N/A,31.77,-106.3,4
901549,30-Jul-17,Virginia,Norfolk,1500 block of Azalea Garden Rd,1,5,N/A,36.87,-76.23,6
