mission_id,mission_date,mission_year,theatre_of_operations,country,air_force,unit_id,aircraft_series,callsign,mission_type,takeoff_base,takeoff_location,takeoff_latitude,takeoff_longitude,target_id,target_country,target_city,target_type,target_industry,target_priority,target_latitude,target_longitude,altitude_100ft,airborne_aircraft,attacking_aircraft,bombing_aircraft,aircraft_returned,aircraft_failed,aircraft_damaged,aircraft_lost,high_explosives,high_explosives_type,high_explosives_mass_lbs,high_explosives_weight_tons,incendiary_devices,incendiary_devices_type,incendiary_devices_weight_lbs,incendiary_devices_weight_tons,fragmentation_devices,fragmentation_devices_type,fragmentation_devices_weight_lbs,fragmentation_devices_weight_tons,total_weight_lbs,total_weight_tons,time_over_target,bomb_damage_assessment,source_id
19802,11/16/1943,1943,CBI,USA,14 AF,11 BS,B25,,12,,,,,,CHINA,SOUTH CHINA SEA,UNIDENTIFIED TARGET,,1,15,115,2,,1,,,,,,4,500 LB GP (GP-M43/M64),,1,,,,,,,,,,1,,,51566
19803,11/16/1943,1943,CBI,USA,14 AF,11 BS,B25,,12,,,,,,CHINA,SOUTH CHINA SEA,UNIDENTIFIED TARGET,,1,15,115,1,,1,,,,,,4,500 LB GP (GP-M43/M64),,1,,,,,,,,,,1,,,51564
19804,11/16/1943,1943,CBI,USA,14 AF,11 BS,B25,,12,,,,,,CHINA,SOUTH CHINA SEA,UNIDENTIFIED TARGET,,1,15,115,1,,1,,,,,,4,500 LB GP (GP-M43/M64),,1,,,,,,,,,,1,,,51565
19805,11/16/1943,1943,CBI,USA,10 AF,436 BS,B24,,1,,,,,,BURMA,MEIKTILA,CANTONEMENT AREA,,1,20.91666667,95.83333333,175,,4,,,,,,0,500 LB GP (GP-M43/M64),,,,,,,,,,,,,,,32990
19806,11/16/1943,1943,ETO,GREAT BRITAIN,RAF,,LGT,,,,,,,22458,GERMANY,KREFELD,DEAG STEEL ROLLING MIL,"""IRON AND STEEL PRODUCTION FACILITIES,  BLAST FURNACES,  BOILER SHOPS,  FORGES,  FOUNDRIES, STEEL WORKS,  ROLLING-MILLS """,,51.33,6.37,295,4,4,4,,,,,,,,4,,,,,,,,,,4,,,199535
19807,11/16/1943,1943,ETO,GREAT BRITAIN,RAF,,LGT,,,,,,,15602,GERMANY,GELSENKIRCHEN,CITY AREA,CITIES TOWNS AND URBAN AREAS,,51.5,7.08,275,6,6,6,,,,,,,,6,,,,,,,,,,6,,,293357
19808,11/16/1943,1943,ETO,GREAT BRITAIN,RAF,,LGT,,,,,,,9308,GERMANY,COLOGNE,CITY AREA,CITIES TOWNS AND URBAN AREAS,,50.93,6.95,240,5,5,5,,,,,,,,5,,,,,,,,,,5,,,293355
19809,11/16/1943,1943,ETO,,,,B17,,,,,,,20714,FRANCE,ISTRES,AIRDROME,AIR FIELDS AND AIRDROMES,1,43.52,4.97,240,20,20,20,,,,,,,,60,,,,,,,,,,60,,,96968
19810,11/16/1943,1943,ETO,,,,B17,,,,,,,20714,FRANCE,ISTRES,AIRDROME,AIR FIELDS AND AIRDROMES,1,43.52,4.97,240,20,20,20,,,,,,,,60,,,,,,,,,,60,,,199522
19811,11/16/1943,1943,ETO,,,,B17,,,,,,,20714,FRANCE,ISTRES,AIRDROME,AIR FIELDS AND AIRDROMES,1,43.52,4.97,240,20,20,20,,,,,,,,60,,,,,,,,,,60,,,199532
19812,11/16/1943,1943,ETO,,,,B17,,,,,,,20714,FRANCE,ISTRES,AIRDROME,AIR FIELDS AND AIRDROMES,1,43.52,4.97,225,35,35,35,,,,,,,,,,,,,,,,49,,49,,,96967
19813,11/16/1943,1943,ETO,,,,B17,,,,,,,20714,FRANCE,ISTRES,AIRDROME,AIR FIELDS AND AIRDROMES,1,43.52,4.97,225,35,35,35,,,,,,,,,,,,,,,,49,,49,,,199521
19814,11/16/1943,1943,ETO,,,,B17,,,,,,,20714,FRANCE,ISTRES,AIRDROME,AIR FIELDS AND AIRDROMES,1,43.52,4.97,225,35,35,35,,,,,,,,,,,,,,,,49,,49,,,199531
19815,11/16/1943,1943,ETO,,,,B17,,,,,,,20714,FRANCE,ISTRES,AIRDROME,AIR FIELDS AND AIRDROMES,1,43.52,4.97,222,11,11,11,,,,,,,,,,,,,,,,15,,15,,,96969
19816,11/16/1943,1943,ETO,,,,B17,,,,,,,20714,FRANCE,ISTRES,AIRDROME,AIR FIELDS AND AIRDROMES,1,43.52,4.97,222,11,11,11,,,,,,,,,,,,,,,,15,,15,,,199523
19817,11/16/1943,1943,ETO,,,,B17,,,,,,,20714,FRANCE,ISTRES,AIRDROME,AIR FIELDS AND AIRDROMES,1,43.52,4.97,222,11,11,11,,,,,,,,,,,,,,,,15,,15,,,199533
19818,11/16/1943,1943,ETO,,,,B17,,,,,,,20714,FRANCE,ISTRES,AIRDROME,AIR FIELDS AND AIRDROMES,1,43.52,4.97,221,18,18,18,,,,,,,,54,,,,,,,,,,54,,,96966
19819,11/16/1943,1943,ETO,,,,B17,,,,,,,20714,FRANCE,ISTRES,AIRDROME,AIR FIELDS AND AIRDROMES,1,43.52,4.97,221,18,18,18,,,,,,,,54,,,,,,,,,,54,,,199520
19820,11/16/1943,1943,ETO,,,,B17,,,,,,,20714,FRANCE,ISTRES,AIRDROME,AIR FIELDS AND AIRDROMES,1,43.52,4.97,221,18,18,18,,,,,,,,54,,,,,,,,,,54,,,199530
19821,11/16/1943,1943,ETO,,,,B17,,,,,,,22021,NORWAY,KNABEN,,QUARRIES AND MINING FACILITIES,1,58.67,7.07,150,,,,,,,,,,,45,,,,1,,,,,,46,,,96953
19822,11/16/1943,1943,ETO,,,,B17,,,,,,,22021,NORWAY,KNABEN,,QUARRIES AND MINING FACILITIES,1,58.67,7.07,150,,,,,,,,,,,45,,,,1,,,,,,46,,,161180
19823,11/16/1943,1943,ETO,,,,B24,,,,,,,32416,NORWAY,OSLO,,AIR FIELDS AND AIRDROMES,1,59.97,11.05,140,,,,,,,,,,,60,,,,,,,,,,60,,,96972
19824,11/16/1943,1943,ETO,,,,B24,,,,,,,32416,NORWAY,OSLO,,AIR FIELDS AND AIRDROMES,1,59.97,11.05,140,,,,,,,,,,,60,,,,,,,,,,60,,,199524
19825,11/16/1943,1943,ETO,,,,B24,,,,,,,32416,NORWAY,OSLO,,AIR FIELDS AND AIRDROMES,1,59.97,11.05,140,,,,,,,,,,,60,,,,,,,,,,60,,,199534
19826,11/16/1943,1943,ETO,,,,B17,,,,,,,22021,NORWAY,KNABEN,,QUARRIES AND MINING FACILITIES,1,58.67,7.07,130,,,,,,,,,,,57,,,,,,,,,,57,,,96956
19827,11/16/1943,1943,ETO,,,,B17,,,,,,,22021,NORWAY,KNABEN,,QUARRIES AND MINING FACILITIES,1,58.67,7.07,130,,,,,,,,,,,63,,,,,,,,,,63,,,96960
19828,11/16/1943,1943,ETO,,,,B17,,,,,,,22021,NORWAY,KNABEN,,QUARRIES AND MINING FACILITIES,1,58.67,7.07,130,,,,,,,,,,,57,,,,,,,,,,57,,,161183
19829,11/16/1943,1943,ETO,,,,B17,,,,,,,22021,NORWAY,KNABEN,,QUARRIES AND MINING FACILITIES,1,58.67,7.07,130,,,,,,,,,,,63,,,,,,,,,,63,,,161187
19830,11/16/1943,1943,ETO,,,,B24,,,,,,,36567,NORWAY,RJUKAN,HYDRO ELEC POWER PLANT,"""PUBLIC UTILITIES - ELECTRIC LIGHT AND POWER COMPANIES,  GAS COMPANIES, TELEPHONE COMPANIES,  WATER COMPANIES.  """,1,59.87,8.52,130,,,,,,,,,,,11,,,,,,,,,,11,,,96949
19831,11/16/1943,1943,ETO,,,,GB24,,,,,,,36567,NORWAY,RJUKAN,HYDRO ELEC POWER PLANT,"""PUBLIC UTILITIES - ELECTRIC LIGHT AND POWER COMPANIES,  GAS COMPANIES, TELEPHONE COMPANIES,  WATER COMPANIES.  """,1,59.87,8.52,130,,,,,,,,,,,11,,,,,,,,,,11,,,161167
19832,11/16/1943,1943,ETO,,,,B24,,,,,,,36567,NORWAY,RJUKAN,HYDRO ELEC POWER PLANT,"""PUBLIC UTILITIES - ELECTRIC LIGHT AND POWER COMPANIES,  GAS COMPANIES, TELEPHONE COMPANIES,  WATER COMPANIES.  """,1,59.87,8.52,130,,,,,,,,,,,11,,,,,,,,,,11,,,161176
19833,11/16/1943,1943,ETO,,,,B17,,,,,,,36567,NORWAY,RJUKAN,HYDRO ELEC POWER PLANT,"""PUBLIC UTILITIES - ELECTRIC LIGHT AND POWER COMPANIES,  GAS COMPANIES, TELEPHONE COMPANIES,  WATER COMPANIES.  """,1,59.87,8.52,125,,,,,,,,,,,43,,,,,,,,,,43,,,96947
19834,11/16/1943,1943,ETO,,,,GB17,,,,,,,36567,NORWAY,RJUKAN,HYDRO ELEC POWER PLANT,"""PUBLIC UTILITIES - ELECTRIC LIGHT AND POWER COMPANIES,  GAS COMPANIES, TELEPHONE COMPANIES,  WATER COMPANIES.  """,1,59.87,8.52,125,,,,,,,,,,,43,,,,,,,,,,43,,,161165
19835,11/16/1943,1943,ETO,,,,B17,,,,,,,36567,NORWAY,RJUKAN,HYDRO ELEC POWER PLANT,"""PUBLIC UTILITIES - ELECTRIC LIGHT AND POWER COMPANIES,  GAS COMPANIES, TELEPHONE COMPANIES,  WATER COMPANIES.  """,1,59.87,8.52,125,,,,,,,,,,,43,,,,,,,,,,43,,,161174
19836,11/16/1943,1943,ETO,,,,B17,,,,,,,22021,NORWAY,KNABEN,,QUARRIES AND MINING FACILITIES,1,58.67,7.07,123,,,,,,,,,,,39,,,,,,,,,,39,,,96958
19837,11/16/1943,1943,ETO,,,,B17,,,,,,,22021,NORWAY,KNABEN,,QUARRIES AND MINING FACILITIES,1,58.67,7.07,123,,,,,,,,,,,39,,,,,,,,,,39,,,161185
19838,11/16/1943,1943,ETO,,,,B17,,,,,,,36567,NORWAY,RJUKAN,HYDRO ELEC POWER PLANT,"""PUBLIC UTILITIES - ELECTRIC LIGHT AND POWER COMPANIES,  GAS COMPANIES, TELEPHONE COMPANIES,  WATER COMPANIES.  """,1,59.87,8.52,122,,,,,,,,,,,50,,,,,,,,,,50,,,96945
19839,11/16/1943,1943,ETO,,,,B17,,,,,,,36567,NORWAY,RJUKAN,HYDRO ELEC POWER PLANT,"""PUBLIC UTILITIES - ELECTRIC LIGHT AND POWER COMPANIES,  GAS COMPANIES, TELEPHONE COMPANIES,  WATER COMPANIES.  """,1,59.87,8.52,122,,,,,,,,,,,48,,,,,,,,,,48,,,96948
19840,11/16/1943,1943,ETO,,,,GB17,,,,,,,36567,NORWAY,RJUKAN,HYDRO ELEC POWER PLANT,"""PUBLIC UTILITIES - ELECTRIC LIGHT AND POWER COMPANIES,  GAS COMPANIES, TELEPHONE COMPANIES,  WATER COMPANIES.  """,1,59.87,8.52,122,,,,,,,,,,,50,,,,,,,,,,50,,,161163
19841,11/16/1943,1943,ETO,,,,GB17,,,,,,,36567,NORWAY,RJUKAN,HYDRO ELEC POWER PLANT,"""PUBLIC UTILITIES - ELECTRIC LIGHT AND POWER COMPANIES,  GAS COMPANIES, TELEPHONE COMPANIES,  WATER COMPANIES.  """,1,59.87,8.52,122,,,,,,,,,,,48,,,,,,,,,,48,,,161166
19842,11/16/1943,1943,ETO,,,,B17,,,,,,,36567,NORWAY,RJUKAN,HYDRO ELEC POWER PLANT,"""PUBLIC UTILITIES - ELECTRIC LIGHT AND POWER COMPANIES,  GAS COMPANIES, TELEPHONE COMPANIES,  WATER COMPANIES.  """,1,59.87,8.52,122,,,,,,,,,,,50,,,,,,,,,,50,,,161172
19843,11/16/1943,1943,ETO,,,,B17,,,,,,,36567,NORWAY,RJUKAN,HYDRO ELEC POWER PLANT,"""PUBLIC UTILITIES - ELECTRIC LIGHT AND POWER COMPANIES,  GAS COMPANIES, TELEPHONE COMPANIES,  WATER COMPANIES.  """,1,59.87,8.52,122,,,,,,,,,,,48,,,,,,,,,,48,,,161175
19844,11/16/1943,1943,ETO,,,,B17,,,,,,,22021,NORWAY,KNABEN,,QUARRIES AND MINING FACILITIES,1,58.67,7.07,120,,,,,,,,,,,41,,,,,,,,,,41,,,96959
19845,11/16/1943,1943,ETO,,,,B17,,,,,,,22021,NORWAY,KNABEN,,QUARRIES AND MINING FACILITIES,1,58.67,7.07,120,,,,,,,,,,,41,,,,,,,,,,41,,,161186
19846,11/16/1943,1943,ETO,,,,B17,,,,,,,36567,NORWAY,RJUKAN,HYDRO ELEC POWER PLANT,"""PUBLIC UTILITIES - ELECTRIC LIGHT AND POWER COMPANIES,  GAS COMPANIES, TELEPHONE COMPANIES,  WATER COMPANIES.  """,1,59.87,8.52,120,,,,,,,,,,,50,,,,,,,,,,50,,,96943
19847,11/16/1943,1943,ETO,,,,B17,,,,,,,36567,NORWAY,RJUKAN,HYDRO ELEC POWER PLANT,"""PUBLIC UTILITIES - ELECTRIC LIGHT AND POWER COMPANIES,  GAS COMPANIES, TELEPHONE COMPANIES,  WATER COMPANIES.  """,1,59.87,8.52,120,,,,,,,,,,,53,,,,,,,,,,53,,,96944
19848,11/16/1943,1943,ETO,,,,B17,,,,,,,36567,NORWAY,RJUKAN,HYDRO ELEC POWER PLANT,"""PUBLIC UTILITIES - ELECTRIC LIGHT AND POWER COMPANIES,  GAS COMPANIES, TELEPHONE COMPANIES,  WATER COMPANIES.  """,1,59.87,8.52,120,,,,,,,,,,,49,,,,,,,,,,49,,,96946
19849,11/16/1943,1943,ETO,,,,GB17,,,,,,,36567,NORWAY,RJUKAN,HYDRO ELEC POWER PLANT,"""PUBLIC UTILITIES - ELECTRIC LIGHT AND POWER COMPANIES,  GAS COMPANIES, TELEPHONE COMPANIES,  WATER COMPANIES.  """,1,59.87,8.52,120,,,,,,,,,,,50,,,,,,,,,,50,,,161161
19850,11/16/1943,1943,ETO,,,,GB17,,,,,,,36567,NORWAY,RJUKAN,HYDRO ELEC POWER PLANT,"""PUBLIC UTILITIES - ELECTRIC LIGHT AND POWER COMPANIES,  GAS COMPANIES, TELEPHONE COMPANIES,  WATER COMPANIES.  """,1,59.87,8.52,120,,,,,,,,,,,53,,,,,,,,,,53,,,161162
19851,11/16/1943,1943,ETO,,,,GB24,,,,,,,36567,NORWAY,RJUKAN,HYDRO ELEC POWER PLANT,"""PUBLIC UTILITIES - ELECTRIC LIGHT AND POWER COMPANIES,  GAS COMPANIES, TELEPHONE COMPANIES,  WATER COMPANIES.  """,2,59.87,8.52,120,,,,,,,,,,,5,,,,,,,,,,5,,,161169
19852,11/16/1943,1943,ETO,,,,GB17,,,,,,,36567,NORWAY,RJUKAN,HYDRO ELEC POWER PLANT,"""PUBLIC UTILITIES - ELECTRIC LIGHT AND POWER COMPANIES,  GAS COMPANIES, TELEPHONE COMPANIES,  WATER COMPANIES.  """,1,59.87,8.52,120,,,,,,,,,,,49,,,,,,,,,,49,,,161164
19853,11/16/1943,1943,ETO,,,,B17,,,,,,,36567,NORWAY,RJUKAN,HYDRO ELEC POWER PLANT,"""PUBLIC UTILITIES - ELECTRIC LIGHT AND POWER COMPANIES,  GAS COMPANIES, TELEPHONE COMPANIES,  WATER COMPANIES.  """,1,59.87,8.52,120,,,,,,,,,,,50,,,,,,,,,,50,,,161170
19854,11/16/1943,1943,ETO,,,,B17,,,,,,,36567,NORWAY,RJUKAN,HYDRO ELEC POWER PLANT,"""PUBLIC UTILITIES - ELECTRIC LIGHT AND POWER COMPANIES,  GAS COMPANIES, TELEPHONE COMPANIES,  WATER COMPANIES.  """,1,59.87,8.52,120,,,,,,,,,,,53,,,,,,,,,,53,,,161171
19855,11/16/1943,1943,ETO,,,,B24,,,,,,,36567,NORWAY,RJUKAN,HYDRO ELEC POWER PLANT,"""PUBLIC UTILITIES - ELECTRIC LIGHT AND POWER COMPANIES,  GAS COMPANIES, TELEPHONE COMPANIES,  WATER COMPANIES.  """,1,59.87,8.52,120,,,,,,,,,,,5,,,,,,,,,,5,,,96951
19856,11/16/1943,1943,ETO,,,,B24,,,,,,,36567,NORWAY,RJUKAN,HYDRO ELEC POWER PLANT,"""PUBLIC UTILITIES - ELECTRIC LIGHT AND POWER COMPANIES,  GAS COMPANIES, TELEPHONE COMPANIES,  WATER COMPANIES.  """,1,59.87,8.52,120,,,,,,,,,,,5,,,,,,,,,,5,,,161178
19857,11/16/1943,1943,ETO,,,,B17,,,,,,,36567,NORWAY,RJUKAN,HYDRO ELEC POWER PLANT,"""PUBLIC UTILITIES - ELECTRIC LIGHT AND POWER COMPANIES,  GAS COMPANIES, TELEPHONE COMPANIES,  WATER COMPANIES.  """,1,59.87,8.52,120,,,,,,,,,,,49,,,,,,,,,,49,,,161173
19858,11/16/1943,1943,ETO,,,,GB24,,,,,,,36567,NORWAY,RJUKAN,HYDRO ELEC POWER PLANT,"""PUBLIC UTILITIES - ELECTRIC LIGHT AND POWER COMPANIES,  GAS COMPANIES, TELEPHONE COMPANIES,  WATER COMPANIES.  """,1,59.87,8.52,118,,,,,,,,,,,30,,,,,,,,,,30,,,161168
19859,11/16/1943,1943,ETO,,,,B24,,,,,,,36567,NORWAY,RJUKAN,HYDRO ELEC POWER PLANT,"""PUBLIC UTILITIES - ELECTRIC LIGHT AND POWER COMPANIES,  GAS COMPANIES, TELEPHONE COMPANIES,  WATER COMPANIES.  """,1,59.87,8.52,118,,,,,,,,,,,30,,,,,,,,,,30,,,96950
19860,11/16/1943,1943,ETO,,,,B24,,,,,,,36567,NORWAY,RJUKAN,HYDRO ELEC POWER PLANT,"""PUBLIC UTILITIES - ELECTRIC LIGHT AND POWER COMPANIES,  GAS COMPANIES, TELEPHONE COMPANIES,  WATER COMPANIES.  """,1,59.87,8.52,118,,,,,,,,,,,30,,,,,,,,,,30,,,161177
19861,11/16/1943,1943,ETO,,,,B17,,,,,,,22021,NORWAY,KNABEN,,QUARRIES AND MINING FACILITIES,1,58.67,7.07,115,,,,,,,,,,,57,,,,,,,,,,57,,,96954
19862,11/16/1943,1943,ETO,,,,B17,,,,,,,22021,NORWAY,KNABEN,,QUARRIES AND MINING FACILITIES,1,58.67,7.07,115,,,,,,,,,,,57,,,,,,,,,,57,,,161181
19863,11/16/1943,1943,ETO,,,,B17,,,,,,,22021,NORWAY,KNABEN,,QUARRIES AND MINING FACILITIES,1,58.67,7.07,110,,,,,,,,,,,5,,,,,,,,,,5,,,96955
19864,11/16/1943,1943,ETO,,,,B17,,,,,,,22021,NORWAY,KNABEN,,QUARRIES AND MINING FACILITIES,1,58.67,7.07,110,,,,,,,,,,,5,,,,,,,,,,5,,,161182
19865,11/16/1943,1943,ETO,,,,B17,,,,,,,36567,NORWAY,RJUKAN,,CHEMICAL PLANTS,1,59.87,8.52,106,,,,,,,,,,,93,,,,,,,,,,93,,,96952
19866,11/16/1943,1943,ETO,,,,B17,,,,,,,36567,NORWAY,RJUKAN,,CHEMICAL PLANTS,1,59.87,8.52,106,,,,,,,,,,,93,,,,,,,,,,93,,,161179
19867,11/16/1943,1943,ETO,,,,B26,,,,,,,37847,FRANCE,SALON,AIRDROME,AIR FIELDS AND AIRDROMES,1,43.63,5.1,106,19,19,19,,,,,,,,,,,,,,,,20,,20,,,96961
19868,11/16/1943,1943,ETO,,,,B26,,,,,,,37847,FRANCE,SALON,AIRDROME,AIR FIELDS AND AIRDROMES,1,43.63,5.1,106,19,19,19,,,,,,,,,,,,,,,,20,,20,,,199525
19869,11/16/1943,1943,ETO,,,,B26,,,,,,,37847,FRANCE,SALON,AIRDROME,AIR FIELDS AND AIRDROMES,1,43.63,5.1,102,23,23,23,,,,,,,,,,,,,,,,27,,27,,,96962
19870,11/16/1943,1943,ETO,,,,B26,,,,,,,37847,FRANCE,SALON,AIRDROME,AIR FIELDS AND AIRDROMES,1,43.63,5.1,102,23,23,23,,,,,,,,,,,,,,,,27,,27,,,199526
19871,11/16/1943,1943,ETO,,,,B17,,,,,,,22021,NORWAY,KNABEN,,QUARRIES AND MINING FACILITIES,1,58.67,7.07,98,,,,,,,,,,,47,,,,,,,,,,47,,,96957
19872,11/16/1943,1943,ETO,,,,B17,,,,,,,22021,NORWAY,KNABEN,,QUARRIES AND MINING FACILITIES,1,58.67,7.07,98,,,,,,,,,,,47,,,,,,,,,,47,,,161184
19873,11/16/1943,1943,ETO,GREAT BRITAIN,RAF,,LGT,,,,,,,15584,GERMANY,GELDERN,CITY AREA,CITIES TOWNS AND URBAN AREAS,,51.52,6.3,,1,1,1,,,,,,,,1,,,,,,,,,,,,,293356
19874,11/16/1943,1943,ETO,GREAT BRITAIN,RAF,,LGT,,,,,,,22458,GERMANY,FREFELD,CITY AREA,CITIES TOWNS AND URBAN AREAS,,51.33,6.37,,3,3,3,,,,,,,,3,,,,,,,,,,3,,,293358
19875,11/16/1943,1943,MTO,USA,15 AF,,B25,,,,,,,12392,GREECE,ELEUSIS,AIRDROME,AIR FIELDS AND AIRDROMES,1,38.03,23.55,130,36,36,36,,,,,,,,14,,,,,,,,19,,33,,,96965
19876,11/16/1943,1943,MTO,USA,15 AF,,B25,,,,,,,12392,GREECE,ELEUSIS,AIRDROME,AIR FIELDS AND AIRDROMES,1,38.03,23.55,130,36,36,36,,,,,,,,14,,,,,,,,19,,33,,,199529
19877,11/16/1943,1943,MTO,USA,15 AF,,B25,,,,,,,12392,GREECE,ELEUSIS,AIRDROME,AIR FIELDS AND AIRDROMES,1,38.03,23.55,105,43,43,43,,,,,,,,14,,,,,,,,22,,36,,,96964
19878,11/16/1943,1943,MTO,USA,15 AF,,B25,,,,,,,12392,GREECE,ELEUSIS,AIRDROME,AIR FIELDS AND AIRDROMES,1,38.03,23.55,105,43,43,43,,,,,,,,14,,,,,,,,22,,36,,,199528
19879,11/16/1943,1943,MTO,USA,15 AF,,B25,,,,,,,12392,GREECE,ELEUSIS,AIRDROME,AIR FIELDS AND AIRDROMES,1,38.03,23.55,,,,,,,,,,,,3,,,,,,,,,,3,,,96963
19880,11/16/1943,1943,MTO,USA,15 AF,,B25,,,,,,,12392,GREECE,ELEUSIS,AIRDROME,AIR FIELDS AND AIRDROMES,1,38.03,23.55,,,,,,,,,,,,3,,,,,,,,,,3,,,199527
19881,11/16/1943,1943,MTO,USA,12 AF,,B25,,,,,,,39493,YUGOSLAVIA,SEBENICO,SHIPPING,SHIPS,1,43.73,15.88,84,24,24,24,,,,,,,,36,,,,,,,,,,36,,,96971
19882,11/16/1943,1943,MTO,USA,12 AF,,B25,,,,,,,39493,YUGOSLAVIA,SEBENICO,SHIPPING,SHIPS,1,43.73,15.88,84,24,24,24,,,,,,,,36,,,,,,,,,,36,,,199519
19883,11/16/1943,1943,MTO,USA,12 AF,,B25,,,,,,,39493,YUGOSLAVIA,SEBENICO,SHIPPING,SHIPS,1,43.73,15.88,,,,,,,,,,,,7,,,,,,,,,,7,,,96970
19884,11/16/1943,1943,MTO,USA,12 AF,,B25,,,,,,,39493,YUGOSLAVIA,SEBENICO,SHIPPING,SHIPS,1,43.73,15.88,,,,,,,,,,,,7,,,,,,,,,,7,,,199518
19885,11/16/1943,1943,CBI,GREAT BRITAIN,RAF,,VENGEANCE (A31),,,,,,,,BURMA,MAUNGDAW,E POSITIONS,,,20.83333333,92.36666667,,,6,,,,,,,,,,,,,,,,,,,,,,
19886,11/16/1943,1943,PTO,USA,5 AF,90 BS,B25,,1,,,,,,NEW GUINEA,KELANOA,UNIDENTIFIED TARGET,,1,-6.016666667,147.5166667,,,9,,,,,,,250 LB GP (GP-M57),,9,,,,,,,,,,9,,,9275
19887,11/16/1943,1943,CBI,USA,10 AF,492 BS,B24,,1,,,,,,BURMA,MEIKTILA,CANTONEMENT AREA,,1,20.91666667,95.83333333,180,,6,,,,,,,100 LB GP (GP-M30),,6,,,,,,,,,,6,,,32991
19888,11/16/1943,1943,CBI,USA,10 AF,493 BS,B24,,1,,,,,,BURMA,MEIKTILA,BARRACKS,,1,20.91666667,95.83333333,199,,5,,,,,,,100 LB GP (GP-M30),,5,,,,,,,,,,5,,,33026
19889,11/16/1943,1943,PTO,USA,14 AF,11 BS,B25,,1,,,,,,FORMOSA AND RYUKYU ISLANDS,FORMOSA STRAITS,UNIDENTIFIED TARGET,,1,25,120,1,,2,,,,,,,500 LB GP (GP-M43/M64),,3,,,,,,,,,,3,,,52680
19890,11/16/1943,1943,PTO,USA,13 AF,70 BS,B25,,10,,,,,,SOLOMON ISLANDS,BUKA,AIRDROME,,1,-5.416666667,154.7,2,,8,,,,,,,,,,,,,,86.95652174,69 LB FRAG (3X23 CLUSTERS),,3,,3,,,45810
19891,11/16/1943,1943,PTO,USA,13 AF,75 BS,B25,,10,,,,,,SOLOMON ISLANDS,BUKA,GUN POSITIONS,,1,-5.416666667,154.7,2,,8,,,,,,,,,,,,,,86.95652174,69 LB FRAG (3X23 CLUSTERS),,3,,3,,,45850
19892,11/16/1943,1943,PTO,USA,13 AF,69 BS,B25,,10,,,,,,SOLOMON ISLANDS,BOHANO ISLAND,GUN POSITIONS,,1,-5.533333333,154.7166667,2,,4,,,,,,,,,,,,,,28.98550725,69 LB FRAG (3X23 CLUSTERS),,1,,1,,,46848
19893,11/16/1943,1943,PTO,USA,13 AF,69 BS,B25,,10,,,,,,SOLOMON ISLANDS,CHABAI,SUPPLY,,1,-7.483333333,154.75,2,,8,,,,,,,,,,,,,,57.97101449,69 LB FRAG (3X23 CLUSTERS),,2,,2,,,45899
19894,11/16/1943,1943,PTO,NEW ZEALAND,RNZAF,NO. 1 SQUADRON RNZAF,PV-1 VENTURA,,1,BOUGAINVILLE ISLAND,SOLOMON ISLANDS,-6.244444,155.383889,,,BUKA PASSAGE,,,,-6.746,155.685,,4,4,,,,,,,0,,,,,,,,,,,,,,,
19895,11/16/1943,1943,PTO,USA,13 AF,18 FG,P70,,10,,,,,,SOLOMON ISLANDS,BOUGAINVILLE,UNIDENTIFIED TARGET,,1,-6.2,155.25,10,,1,,,,,,,250 LB GP (GP-M57),,,,,,,,,,,,,,,45675
14474,11/17/1943,1943,PTO,USA,7 AF,63 BS,B17,,12,,,,,,BISMARK ARCHIPELAGO,GAROVE IS,VILLAGE,,1,-4.666666667,149.5,20,,1,,,,,,4,500 LB GP (GP-M43/M64),,1,,,,,,,,,,1,,,1282
19896,11/17/1943,1943,CBI,USA,10 AF,89 FS,P40,,10,,,,,,BURMA,NAMKWIN,BY PASS,,1,25.08333333,96.58333333,20,,10,,,,,,6,1000 LB GP (GP-M44/M65),,3,,,,,,,,,,3,,,35589
19897,11/17/1943,1943,PTO,USA,13 AF,23 BS,B24,,1,,,,,,SOLOMON ISLANDS,BUKA,AIRDROME,,1,-5.416666667,154.7,193,,9,,,,,,108,500 LB GP (GP-M43/M64),,27,,,,,,,,,,27,,,45812
19898,11/17/1943,1943,PTO,USA,13 AF,31 BS,B24,,1,,,,,,SOLOMON ISLANDS,BUKA,AIRDROME,,1,-5.416666667,154.7,180,,9,,,,,,92,500 LB GP (GP-M43/M64),,23,,,,,,,,,,23,,,45813
19899,11/17/1943,1943,PTO,USA,13 AF,70 BS,B25,,1,,,,,,SOLOMON ISLANDS,BUKA,AIRDROME,,1,-5.416666667,154.7,116,,6,,,,,,36,500 LB GP (GP-M43/M64),,9,,,,,,,,,,9,,,45817
19900,11/17/1943,1943,PTO,USA,7 AF,42 BS,B24,,1,,,,,,MARSHALL ISLANDS,MILLE ATOLL,AIRDROME,,1,6.166666667,171.9166667,130,,4,,,,,,24,500 LB GP (GP-M43/M64),,6,,,,,,,,,,6,,,26381
20001,11/17/1943,1943,PTO,USA,13 AF,75 BS,B25,,10,,,,,,SOLOMON ISLANDS,BUKA,AIRDROME,,1,-5.416666667,154.7,100,,3,,,,,,20,500 LB GP (GP-M43/M64),,5,,,,,,,,,,5,,,45818
